client name,command class name,command group,command version,repoUrl,source,dtoRepoUrl,dtoSource
cc-api,GetLinkedApplicationEnvironmentCommand,Environment,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationDependenciesAPI.java:48 (no @ApiResponse; DTO from ApplicationDependenciesHelper.returnEnvs),https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/application/LinkedAppEnvironmentView.java
cc-api,UpdateEnvironmentCommand,Environment,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationsAPI.java:414,https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/application/ApplicationView.java
cc-api,UpdateExposedEnvironmentCommand,Environment,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationsAPI.java:641,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/models/message/struct/Message.java
cc-api,GetGithubLinkTransactionIdCommand,Github,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/oauth/GithubAPI.java:49,https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/oauth/OAuthTransactionView.java
cc-api,GetGithubUsernameCommand,Github,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/oauth/GithubAPI.java:174,https://gitlab.corp.clever-cloud.com/core-team/cc-api,N/A (primitive String)
cc-api,ListGithubApplicationCommand,Github,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/oauth/GithubAPI.java:164,https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/application/OAuthApplicationView.java
cc-api,UnlinkGithubAccountCommand,Github,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/oauth/GithubAPI.java:92,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/models/message/struct/Message.java
cc-api,DisableGrafanaCommand,Grafana,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/routes/consoleRoutes.scala:42,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,Unit (no response body)
cc-api,EnableGrafanaCommand,Grafana,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/routes/consoleRoutes.scala:33,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/types/GrafanaOrgId.scala
cc-api,GetGrafanaCommand,Grafana,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/routes/consoleRoutes.scala:24,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/types/GrafanaOrgId.scala
cc-api,InnerEnableGrafanaCommand,Grafana,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/routes/consoleRoutes.scala:33,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/types/GrafanaOrgId.scala
cc-api,ResetGrafanaCommand,Grafana,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/grafanashared/src/main/scala/com/clevercloud/grafanashared/routes/consoleRoutes.scala:51,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,Unit (no response body)
cc-api,GetHeptapodPriceEstimationCommand,Heptapod,2,https://gitlab.corp.clever-cloud.com/clever-cloud/gitlab-heptapod-integration,src/main/scala/com/clevercloud/gitlab-heptapod-integration/controllers/ApplicationRoutes.scala:126,https://gitlab.corp.clever-cloud.com/clever-cloud/gitlab-heptapod-integration,src/main/scala/com/clevercloud/gitlab-heptapod-integration/models/Billing.scala
cc-api,GetApplicationInstanceCommand,Instance,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/orchestration/routes/OrchestrationRoutes.scala:200,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/core/models/capacity/instance/Instance.scala (InstanceView)
cc-api,ListApplicationInstanceCommand,Instance,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/orchestration/routes/OrchestrationRoutes.scala:161,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/core/models/capacity/instance/Instance.scala (InstanceView)
cc-api,GetInvoiceCommand,Invoice,4,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,src/main/scala/com/clevercloud/billingapi/controllers/OrganisationInvoiceRoutes.scala:258,https://gitlab.corp.clever-cloud.com/clever-cloud/clevercloud-scala-dto,src/main/scala/com.clevercloud.scaladto/billing/invoice_data.scala:102
cc-api,GetInvoiceHtmlCommand,Invoice,4,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,src/main/scala/com/clevercloud/billingapi/controllers/OrganisationInvoiceRoutes.scala:301,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,"N/A (text/html, the invoice rendered as a page)"
cc-api,GetInvoicePdfCommand,Invoice,4,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,src/main/scala/com/clevercloud/billingapi/controllers/OrganisationInvoiceRoutes.scala:393,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,"N/A (application/pdf, binary body)"
cc-api,ListInvoiceCommand,Invoice,4,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,src/main/scala/com/clevercloud/billingapi/controllers/OrganisationInvoiceRoutes.scala:85,https://gitlab.corp.clever-cloud.com/clever-cloud/clevercloud-scala-dto,src/main/scala/com.clevercloud.scaladto/billing/invoice_data.scala:156
cc-api,ListUnpaidInvoiceCommand,Invoice,4,https://gitlab.corp.clever-cloud.com/clever-cloud/billing-api,src/main/scala/com/clevercloud/billingapi/controllers/OrganisationInvoiceRoutes.scala:744,https://gitlab.corp.clever-cloud.com/clever-cloud/clevercloud-scala-dto,src/main/scala/com.clevercloud.scaladto/billing/invoice_data.scala:156
cc-api,GetJenkinsInfoCommand,Jenkins,4,https://gitlab.corp.clever-cloud.com/clever-cloud/dbaas/addon-api-jenkins,conf/routes:33 -> app/controllers/Application.scala:119,https://gitlab.corp.clever-cloud.com/clever-cloud/dbaas/addon-api-jenkins,app/models/JenkinsAddon.scala:13
cc-api,GetJenkinsInfoInnerCommand,Jenkins,4,https://gitlab.corp.clever-cloud.com/clever-cloud/dbaas/addon-api-jenkins,conf/routes:33 -> app/controllers/Application.scala:119,https://gitlab.corp.clever-cloud.com/clever-cloud/dbaas/addon-api-jenkins,app/models/JenkinsAddon.scala:13
cc-api,GetJenkinsUpdatesCommand,Jenkins,4,https://gitlab.corp.clever-cloud.com/clever-cloud/dbaas/addon-api-jenkins,conf/routes:34 -> app/controllers/Application.scala:125,https://gitlab.corp.clever-cloud.com/clever-cloud/dbaas/addon-api-jenkins,app/models/UpdateCenterOps.scala:17 (UpdateCenterView)
cc-api,CheckKeycloakVersionCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:93,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/models/KeycloakAddonView.scala (VersionCheck)
cc-api,CreateKeycloakNetworkGroupCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:85,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/models/KeycloakAddonView.scala (AddonView)
cc-api,DeleteKeycloakNetworkGroupCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:89,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,Unit (no response body)
cc-api,GetKeycloakInfoCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:81,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/models/KeycloakAddonView.scala (AddonView)
cc-api,RebootKeycloakCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:73,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,Unit (no response body)
cc-api,RebuildKeycloakCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:77,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,Unit (no response body)
cc-api,UpdateKeycloakVersionCommand,Keycloak,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/routes/AddonKeycloakRoutes.scala:97,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/keycloak/src/main/scala/com/clevercloud/keycloak/models/KeycloakAddonView.scala (AddonView)
cc-api,AddKubernetesPersistentStorageCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:154,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,CheckKubernetesClusterVersionCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:206,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/ClusterVersionCheck.scala
cc-api,CreateKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:66,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,CreateKubernetesClusterCommandInner,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:66,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,CreateKubernetesNodeGroupCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:123,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/NodeGroup.scala (NodeGroupView)
cc-api,DeleteKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:75,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,DeleteKubernetesClusterCommandInner,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:75,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,DeleteKubernetesNodeGroupCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:132,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/NodeGroup.scala
cc-api,GetKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:59,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,GetKubernetesKubeconfigCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:97,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,N/A (stringBody: the kubeconfig YAML file)
cc-api,GetKubernetesKubeconfigPresignedUrlCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:90,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/core/models/PresignedURL.scala
cc-api,GetKubernetesNodeGroupCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:116,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/NodeGroup.scala
cc-api,GetKubernetesProductCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:32,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/KubernetesServiceConfig.scala
cc-api,GetKubernetesQuotaCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:259,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/core/models/quota/Quota.scala
cc-api,ListKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:51,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,ListKubernetesClusterEventCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:198,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/ClusterDeploymentEvent.scala
cc-api,ListKubernetesNodeGroupCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:108,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/NodeGroup.scala
cc-api,ListKubernetesUsageCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:266,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/ClusterItemUsageView.scala
cc-api,RedeployKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:168,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,RedeployKubernetesClusterCommandInner,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:168,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,ResumeKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:161,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,ResumeKubernetesClusterCommandInner,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:161,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,ResumeKubernetesNodeGroupCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:147,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/NodeGroup.scala
cc-api,UpdateKubernetesClusterCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:82,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,UpdateKubernetesClusterVersionCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:213,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala
cc-api,UpdateKubernetesClusterVersionCommandInner,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:213,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/Cluster.scala (ClusterView)
cc-api,UpdateKubernetesNodeGroupCommand,Kubernetes,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/routes/routes.scala:139,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/kubernetes/src/main/scala/com/clevercloud/kubernetes/models/NodeGroup.scala
cc-api,AddApplicationToAddonLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationsAPI.java:581,https://gitlab.corp.clever-cloud.com/core-team/cc-api,"N/A (204 No Content, no body)"
cc-api,AddApplicationToApplicationLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationDependenciesAPI.java:56,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/models/message/struct/Message.java
cc-api,AddLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationDependenciesAPI.java:56,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/models/message/struct/Message.java
cc-api,ListAddonToApplicationLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationAddonsAPI.java:138,https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/application/ApplicationView.java
cc-api,ListApplicationToAddonLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationsAPI.java:535,https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/addon/AddonView.java
cc-api,ListApplicationToApplicationLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationDependenciesAPI.java:38,https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/application/ApplicationView.java
cc-api,ListLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationAddonsAPI.java:138 (composite; the two application routes it also calls have their own ListApplicationTo*LinkCommand rows),https://gitlab.corp.clever-cloud.com/clever-cloud/ccapidto,src/main/java/com/clevercloud/ccapi/output/application/ApplicationView.java
cc-api,RemoveApplicationToAddonLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationsAPI.java:600,https://gitlab.corp.clever-cloud.com/core-team/cc-api,"N/A (204 No Content, no body)"
cc-api,RemoveApplicationToApplicationLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationDependenciesAPI.java:67,https://gitlab.corp.clever-cloud.com/core-team/cc-api,"N/A (empty 200, no body)"
cc-api,RemoveLinkCommand,Link,2,https://gitlab.corp.clever-cloud.com/core-team/cc-api,src/main/java/com/clevercloud/ccapi/api/organisation/OrganisationApplicationDependenciesAPI.java:67,https://gitlab.corp.clever-cloud.com/core-team/cc-api,"N/A (empty 200, no body)"
cc-api,GetLoadBalancerInfoCommand,LoadBalancer,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/loadbalancerinfo/src/main/scala/com/clevercloud/loadbalancerinfo/routes/LoadBalancerRoutes.scala:45,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,core/src/main/scala/com/clevercloud/core/models/network/loadbalancer/LoadBalancer.scala
cc-api,CheckLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:213,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/DrainProbe.scala (ProbeResult)
cc-api,CreateLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:180,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,CreateLogDrainInnerCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:180,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala (DrainView)
cc-api,DeleteLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:192,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,DisableLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:199,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,EnableLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:222,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,GetLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:166,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,GetLogDrainTestCommandCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:206,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,N/A (plain text shell command)
cc-api,InnerDisableLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:199,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala (DrainView)
cc-api,InnerEnableLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:222,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala (DrainView)
cc-api,ListLogDrainCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:156,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,ResetLogDrainCursorCommand,LogDrain,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/api/routes.scala:173,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/drains/Drain.scala
cc-api,StreamAddonRuntimeLogCommand,Log,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/routes/LogsRoutes.scala:185,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/package.scala
cc-api,StreamApplicationAccessLogCommand,Log,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/routes/LogsRoutes.scala:233,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/AccessLog.scala
cc-api,StreamApplicationRuntimeLogCommand,Log,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/routes/LogsRoutes.scala:110,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/log/src/main/scala/com/clevercloud/log/models/package.scala
cc-api,GetMateriaInfoCommand,Materia,4,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/materia/src/main/scala/com/clevercloud/materia/db/api/routes.scala:56,https://gitlab.corp.clever-cloud.com/clever-cloud/ovd,modules/materia/src/main/scala/com/clevercloud/materia/db/models/MateriaDB.scala
